itinerary_id,flight_number,origin_airport,destination_airport,departure_date_time,arrival_date_time,is_self_transfer
18467-2512060759--32573-0-10968-2512061054,1169,YYZ,DFW,2025-12-06 07:59:00,2025-12-06 10:54:00,True
18467-2512061400--31722-0-10968-2512061642,8078,YYZ,DFW,2025-12-06 14:00:00,2025-12-06 16:42:00,True
18467-2512061940--31722-0-10968-2512062222,8130,YYZ,DFW,2025-12-06 19:40:00,2025-12-06 22:22:00,True
18467-2512061137--32573-1-10968-2512061554,3604,YYZ,ORD,2025-12-06 11:37:00,2025-12-06 12:37:00,True
18467-2512061137--32573-1-10968-2512061554,1893,ORD,DFW,2025-12-06 13:15:00,2025-12-06 15:54:00,True
18467-2512060615--32573-1-10968-2512061043,3524,YYZ,ORD,2025-12-06 06:15:00,2025-12-06 07:30:00,True
18467-2512060615--32573-1-10968-2512061043,3102,ORD,DFW,2025-12-06 08:05:00,2025-12-06 10:43:00,True
18467-2512060615--32385-1-10910-2512061115,2662,YYZ,ATL,2025-12-06 06:15:00,2025-12-06 08:35:00,True
18467-2512081635--32573-0-10968-2512081915,1111,YYZ,DFW,2025-12-08 16:35:00,2025-12-08 19:15:00,True
18467-2512081400--31722-0-10968-2512081642,8078,YYZ,DFW,2025-12-08 14:00:00,2025-12-08 16:42:00,True
18467-2512081940--31722-0-10968-2512082222,8130,YYZ,DFW,2025-12-08 19:40:00,2025-12-08 22:22:00,True
18467-2512081415--32573-0-10968-2512081705,3993,YYZ,DFW,2025-12-08 14:15:00,2025-12-08 17:05:00,True
18467-2512080759--32573-0-10968-2512081054,1169,YYZ,DFW,2025-12-08 07:59:00,2025-12-08 10:54:00,True
18467-2512081137--32573-1-10968-2512081554,3604,YYZ,ORD,2025-12-08 11:37:00,2025-12-08 12:37:00,True
18467-2512081137--32573-1-10968-2512081554,1893,ORD,DFW,2025-12-08 13:15:00,2025-12-08 15:54:00,True
18467-2512081330--32385-1-10910-2512081749,2710,YYZ,ATL,2025-12-08 13:30:00,2025-12-08 15:45:00,True
18467-2512080745--32385-1-10968-2512081215,2988,YYZ,ATL,2025-12-08 07:45:00,2025-12-08 10:00:00,True
18467-2512080745--32385-1-10968-2512081215,414,ATL,DFW,2025-12-08 11:00:00,2025-12-08 12:15:00,True
18467-2512080615--32385-1-10910-2512081115,2662,YYZ,ATL,2025-12-08 06:15:00,2025-12-08 08:35:00,True
18467-2512081330--32385-1-10968-2512081833,2710,YYZ,ATL,2025-12-08 13:30:00,2025-12-08 15:45:00,True
18467-2512081330--32385-1-10968-2512081833,436,ATL,DFW,2025-12-08 17:15:00,2025-12-08 18:33:00,True
18467-2512081800--32385-1-10968-2512090001,2714,YYZ,ATL,2025-12-08 18:00:00,2025-12-08 20:21:00,True
18467-2512081800--32385-1-10968-2512090001,818,ATL,DFW,2025-12-08 22:45:00,2025-12-09 00:01:00,True
18467-2512081635--32573-0-10968-2512081915,1111,YYZ,DFW,2025-12-08 16:35:00,2025-12-08 19:15:00,True
18467-2512081400--32695-0-10968-2512081642,1031,YYZ,DFW,2025-12-08 14:00:00,2025-12-08 16:42:00,True
18467-2512081940--32695-0-10968-2512082222,1033,YYZ,DFW,2025-12-08 19:40:00,2025-12-08 22:22:00,True
18467-2512081415--32573-0-10968-2512081705,3993,YYZ,DFW,2025-12-08 14:15:00,2025-12-08 17:05:00,True
18467-2512080759--32573-0-10968-2512081054,1169,YYZ,DFW,2025-12-08 07:59:00,2025-12-08 10:54:00,True
18467-2512080900--32695-1-10968-2512081311,5143,YYZ,ORD,2025-12-08 09:00:00,2025-12-08 09:55:00,True
18467-2512080900--32695-1-10968-2512081311,3658,ORD,DFW,2025-12-08 10:45:00,2025-12-08 13:11:00,True
18467-2512081400--32695-1-10968-2512081826,507,YYZ,ORD,2025-12-08 14:00:00,2025-12-08 14:51:00,True
18467-2512081400--32695-1-10968-2512081826,4235,ORD,DFW,2025-12-08 15:52:00,2025-12-08 18:26:00,True
18467-2512080700--32695-1-10968-2512081132,5141,YYZ,ORD,2025-12-08 07:00:00,2025-12-08 07:55:00,True
18467-2512080700--32695-1-10968-2512081132,5186,ORD,DFW,2025-12-08 09:00:00,2025-12-08 11:32:00,True
18467-2512081100--32695-1-10968-2512081554,4408,YYZ,ORD,2025-12-08 11:00:00,2025-12-08 11:59:00,True
18467-2512081100--32695-1-10968-2512081554,4854,ORD,DFW,2025-12-08 13:20:00,2025-12-08 15:54:00,True
18467-2512081730--32695-1-10968-2512082224,4990,YYZ,ORD,2025-12-08 17:30:00,2025-12-08 18:29:00,True
18467-2512081730--32695-1-10968-2512082224,5521,ORD,DFW,2025-12-08 19:50:00,2025-12-08 22:24:00,True
18467-2512081400--31722-0-10968-2512081642,8078,YYZ,DFW,2025-12-08 14:00:00,2025-12-08 16:42:00,True
18467-2512081940--31722-0-10968-2512082222,8130,YYZ,DFW,2025-12-08 19:40:00,2025-12-08 22:22:00,True
18467-2512081137--32573-1-10968-2512081554,3604,YYZ,ORD,2025-12-08 11:37:00,2025-12-08 12:37:00,True
18467-2512081137--32573-1-10968-2512081554,1893,ORD,DFW,2025-12-08 13:15:00,2025-12-08 15:54:00,True
18467-2512080615--32573-1-10968-2512081043,3524,YYZ,ORD,2025-12-08 06:15:00,2025-12-08 07:30:00,True
18467-2512080615--32573-1-10968-2512081043,3102,ORD,DFW,2025-12-08 08:05:00,2025-12-08 10:43:00,True
18467-2512081820--32573-1-10968-2512082344,3610,YYZ,ORD,2025-12-08 18:20:00,2025-12-08 19:20:00,True
18467-2512081820--32573-1-10968-2512082344,3297,ORD,DFW,2025-12-08 21:04:00,2025-12-08 23:44:00,True
18467-2512081305--32573-1-10968-2512081919,3606,YYZ,ORD,2025-12-08 13:05:00,2025-12-08 14:05:00,True
18467-2512081305--32573-1-10968-2512081919,2862,ORD,DFW,2025-12-08 16:45:00,2025-12-08 19:19:00,True
18467-2512091635--32573-0-10968-2512091915,1111,YYZ,DFW,2025-12-09 16:35:00,2025-12-09 19:15:00,True
18467-2512091415--32573-0-10968-2512091705,3993,YYZ,DFW,2025-12-09 14:15:00,2025-12-09 17:05:00,True
18467-2512090759--32573-0-10968-2512091054,1169,YYZ,DFW,2025-12-09 07:59:00,2025-12-09 10:54:00,True
18467-2512091137--32573-1-10968-2512091554,3604,YYZ,ORD,2025-12-09 11:37:00,2025-12-09 12:37:00,True
18467-2512091137--32573-1-10968-2512091554,1893,ORD,DFW,2025-12-09 13:15:00,2025-12-09 15:54:00,True
18467-2512091130--32385-1-10968-2512091833,2835,YYZ,ATL,2025-12-09 11:30:00,2025-12-09 13:44:00,True
18467-2512091130--32385-1-10968-2512091833,436,ATL,DFW,2025-12-09 17:15:00,2025-12-09 18:33:00,True
18467-2512091330--32385-1-10910-2512091749,2710,YYZ,ATL,2025-12-09 13:30:00,2025-12-09 15:45:00,True
18467-2512090745--32385-1-10968-2512091215,2988,YYZ,ATL,2025-12-09 07:45:00,2025-12-09 10:00:00,True
18467-2512090745--32385-1-10968-2512091215,414,ATL,DFW,2025-12-09 11:00:00,2025-12-09 12:15:00,True
18467-2512090615--32385-1-10910-2512091115,2662,YYZ,ATL,2025-12-09 06:15:00,2025-12-09 08:35:00,True
18467-2512091330--32385-1-10968-2512091833,2710,YYZ,ATL,2025-12-09 13:30:00,2025-12-09 15:45:00,True
18467-2512091330--32385-1-10968-2512091833,436,ATL,DFW,2025-12-09 17:15:00,2025-12-09 18:33:00,True
18467-2512091130--32385-1-10968-2512091647,2835,YYZ,ATL,2025-12-09 11:30:00,2025-12-09 13:44:00,True
18467-2512091130--32385-1-10968-2512091647,374,ATL,DFW,2025-12-09 15:30:00,2025-12-09 16:47:00,True
18467-2512091635--32573-0-10968-2512091915,1111,YYZ,DFW,2025-12-09 16:35:00,2025-12-09 19:15:00,True
18467-2512091400--32695-0-10968-2512091642,1031,YYZ,DFW,2025-12-09 14:00:00,2025-12-09 16:42:00,True
18467-2512091940--32695-0-10968-2512092222,1033,YYZ,DFW,2025-12-09 19:40:00,2025-12-09 22:22:00,True
18467-2512091415--32573-0-10968-2512091705,3993,YYZ,DFW,2025-12-09 14:15:00,2025-12-09 17:05:00,True
18467-2512090759--32573-0-10968-2512091054,1169,YYZ,DFW,2025-12-09 07:59:00,2025-12-09 10:54:00,True
18467-2512090900--32695-1-10968-2512091311,5143,YYZ,ORD,2025-12-09 09:00:00,2025-12-09 09:55:00,True
18467-2512090900--32695-1-10968-2512091311,3658,ORD,DFW,2025-12-09 10:45:00,2025-12-09 13:11:00,True
18467-2512091400--32695-1-10968-2512091826,507,YYZ,ORD,2025-12-09 14:00:00,2025-12-09 14:51:00,True
18467-2512091400--32695-1-10968-2512091826,4235,ORD,DFW,2025-12-09 15:52:00,2025-12-09 18:26:00,True
18467-2512091100--32695-1-10968-2512091554,4408,YYZ,ORD,2025-12-09 11:00:00,2025-12-09 11:59:00,True
18467-2512091100--32695-1-10968-2512091554,4854,ORD,DFW,2025-12-09 13:20:00,2025-12-09 15:54:00,True
18467-2512091000--32695-1-10968-2512091554,8903,YYZ,ORD,2025-12-09 10:00:00,2025-12-09 10:58:00,True
18467-2512091000--32695-1-10968-2512091554,4854,ORD,DFW,2025-12-09 13:20:00,2025-12-09 15:54:00,True
18390-2512091525--32695-1-10968-2512092224,7968,YTZ,YUL,2025-12-09 15:25:00,2025-12-09 16:40:00,True
18390-2512091525--32695-1-10968-2512092224,8813,YUL,DFW,2025-12-09 18:50:00,2025-12-09 22:24:00,True
18467-2512091400--31722-0-10968-2512091642,8078,YYZ,DFW,2025-12-09 14:00:00,2025-12-09 16:42:00,True
18467-2512091940--31722-0-10968-2512092222,8130,YYZ,DFW,2025-12-09 19:40:00,2025-12-09 22:22:00,True
18467-2512091137--32573-1-10968-2512091554,3604,YYZ,ORD,2025-12-09 11:37:00,2025-12-09 12:37:00,True
18467-2512091137--32573-1-10968-2512091554,1893,ORD,DFW,2025-12-09 13:15:00,2025-12-09 15:54:00,True
18467-2512090615--32573-1-10968-2512091043,3524,YYZ,ORD,2025-12-09 06:15:00,2025-12-09 07:30:00,True
18467-2512090615--32573-1-10968-2512091043,3102,ORD,DFW,2025-12-09 08:05:00,2025-12-09 10:43:00,True
18467-2512091305--32573-1-10968-2512091753,3606,YYZ,ORD,2025-12-09 13:05:00,2025-12-09 14:05:00,True
18467-2512091305--32573-1-10968-2512091753,1401,ORD,DFW,2025-12-09 15:15:00,2025-12-09 17:53:00,True
18467-2512101635--32573-0-10968-2512101915,1111,YYZ,DFW,2025-12-10 16:35:00,2025-12-10 19:15:00,True
18467-2512101400--31722-0-10968-2512101642,8078,YYZ,DFW,2025-12-10 14:00:00,2025-12-10 16:42:00,True
18467-2512101940--31722-0-10968-2512102222,8130,YYZ,DFW,2025-12-10 19:40:00,2025-12-10 22:22:00,True
18467-2512101415--32573-0-10968-2512101705,3993,YYZ,DFW,2025-12-10 14:15:00,2025-12-10 17:05:00,True
18467-2512100759--32573-0-10968-2512101054,1169,YYZ,DFW,2025-12-10 07:59:00,2025-12-10 10:54:00,True
18467-2512100900--31722-1-10968-2512101311,1538,YYZ,ORD,2025-12-10 09:00:00,2025-12-10 09:55:00,True
18467-2512100900--31722-1-10968-2512101311,1491,ORD,DFW,2025-12-10 10:45:00,2025-12-10 13:11:00,True
18467-2512101137--32573-1-10968-2512101554,3604,YYZ,ORD,2025-12-10 11:37:00,2025-12-10 12:37:00,True
18467-2512101137--32573-1-10968-2512101554,1893,ORD,DFW,2025-12-10 13:15:00,2025-12-10 15:54:00,True
18467-2512101330--32385-1-10910-2512101749,2710,YYZ,ATL,2025-12-10 13:30:00,2025-12-10 15:45:00,True
18467-2512101330--32385-1-10910-2512101749,2710,YYZ,ATL,2025-12-10 13:30:00,2025-12-10 15:45:00,True
18467-2512100745--32385-1-10968-2512101215,2988,YYZ,ATL,2025-12-10 07:45:00,2025-12-10 10:00:00,True
18467-2512100745--32385-1-10968-2512101215,414,ATL,DFW,2025-12-10 11:00:00,2025-12-10 12:15:00,True
18467-2512100615--32385-1-10910-2512101115,2662,YYZ,ATL,2025-12-10 06:15:00,2025-12-10 08:35:00,True
18467-2512101330--32385-1-10968-2512101833,2710,YYZ,ATL,2025-12-10 13:30:00,2025-12-10 15:45:00,True
18467-2512101330--32385-1-10968-2512101833,436,ATL,DFW,2025-12-10 17:15:00,2025-12-10 18:33:00,True
18467-2512101130--32385-1-10968-2512101647,2835,YYZ,ATL,2025-12-10 11:30:00,2025-12-10 13:44:00,True
18467-2512101130--32385-1-10968-2512101647,374,ATL,DFW,2025-12-10 15:30:00,2025-12-10 16:47:00,True
18467-2512101635--32573-0-10968-2512101915,1111,YYZ,DFW,2025-12-10 16:35:00,2025-12-10 19:15:00,True
18467-2512101400--32695-0-10968-2512101642,1031,YYZ,DFW,2025-12-10 14:00:00,2025-12-10 16:42:00,True
18467-2512101940--32695-0-10968-2512102222,1033,YYZ,DFW,2025-12-10 19:40:00,2025-12-10 22:22:00,True
18467-2512101415--32573-0-10968-2512101705,3993,YYZ,DFW,2025-12-10 14:15:00,2025-12-10 17:05:00,True
18467-2512100759--32573-0-10968-2512101054,1169,YYZ,DFW,2025-12-10 07:59:00,2025-12-10 10:54:00,True
18467-2512100900--32695-1-10968-2512101311,5143,YYZ,ORD,2025-12-10 09:00:00,2025-12-10 09:55:00,True
18467-2512100900--32695-1-10968-2512101311,3658,ORD,DFW,2025-12-10 10:45:00,2025-12-10 13:11:00,True
18467-2512101400--32695-1-10968-2512101826,507,YYZ,ORD,2025-12-10 14:00:00,2025-12-10 14:51:00,True
18467-2512101400--32695-1-10968-2512101826,4235,ORD,DFW,2025-12-10 15:52:00,2025-12-10 18:26:00,True
18467-2512100800--32695-1-10968-2512101311,501,YYZ,ORD,2025-12-10 08:00:00,2025-12-10 08:57:00,True
18467-2512100800--32695-1-10968-2512101311,3658,ORD,DFW,2025-12-10 10:45:00,2025-12-10 13:11:00,True
18467-2512101000--32695-1-10968-2512101554,8903,YYZ,ORD,2025-12-10 10:00:00,2025-12-10 10:58:00,True
18467-2512101000--32695-1-10968-2512101554,4854,ORD,DFW,2025-12-10 13:20:00,2025-12-10 15:54:00,True
18390-2512101525--32695-1-10968-2512102224,7968,YTZ,YUL,2025-12-10 15:25:00,2025-12-10 16:40:00,True
18390-2512101525--32695-1-10968-2512102224,8813,YUL,DFW,2025-12-10 18:50:00,2025-12-10 22:24:00,True
18467-2512101400--31722-0-10968-2512101642,8078,YYZ,DFW,2025-12-10 14:00:00,2025-12-10 16:42:00,True
18467-2512101940--31722-0-10968-2512102222,8130,YYZ,DFW,2025-12-10 19:40:00,2025-12-10 22:22:00,True
18467-2512101137--32573-1-10968-2512101554,3604,YYZ,ORD,2025-12-10 11:37:00,2025-12-10 12:37:00,True
18467-2512101137--32573-1-10968-2512101554,1893,ORD,DFW,2025-12-10 13:15:00,2025-12-10 15:54:00,True
18467-2512100615--32573-1-10968-2512101043,3524,YYZ,ORD,2025-12-10 06:15:00,2025-12-10 07:30:00,True
18467-2512100615--32573-1-10968-2512101043,3102,ORD,DFW,2025-12-10 08:05:00,2025-12-10 10:43:00,True
18467-2512101305--32573-1-10968-2512101753,3606,YYZ,ORD,2025-12-10 13:05:00,2025-12-10 14:05:00,True
18467-2512101305--32573-1-10968-2512101753,1401,ORD,DFW,2025-12-10 15:15:00,2025-12-10 17:53:00,True
18467-2512111635--32573-0-10968-2512111915,1111,YYZ,DFW,2025-12-11 16:35:00,2025-12-11 19:15:00,True
18467-2512111400--31722-0-10968-2512111642,8078,YYZ,DFW,2025-12-11 14:00:00,2025-12-11 16:42:00,True
18467-2512111940--31722-0-10968-2512112222,8130,YYZ,DFW,2025-12-11 19:40:00,2025-12-11 22:22:00,True
18467-2512111415--32573-0-10968-2512111705,3993,YYZ,DFW,2025-12-11 14:15:00,2025-12-11 17:05:00,True
18467-2512110759--32573-0-10968-2512111054,1169,YYZ,DFW,2025-12-11 07:59:00,2025-12-11 10:54:00,True
18467-2512110900--31722-1-10968-2512111311,1538,YYZ,ORD,2025-12-11 09:00:00,2025-12-11 09:55:00,True
18467-2512110900--31722-1-10968-2512111311,1491,ORD,DFW,2025-12-11 10:45:00,2025-12-11 13:11:00,True
18467-2512111137--32573-1-10968-2512111554,3604,YYZ,ORD,2025-12-11 11:37:00,2025-12-11 12:37:00,True
18467-2512111137--32573-1-10968-2512111554,1893,ORD,DFW,2025-12-11 13:15:00,2025-12-11 15:54:00,True
18467-2512110615--32573-1-10968-2512111043,3524,YYZ,ORD,2025-12-11 06:15:00,2025-12-11 07:30:00,True
18467-2512110615--32573-1-10968-2512111043,3102,ORD,DFW,2025-12-11 08:05:00,2025-12-11 10:43:00,True
18467-2512110745--32385-1-10968-2512111215,2988,YYZ,ATL,2025-12-11 07:45:00,2025-12-11 10:00:00,True
18467-2512110745--32385-1-10968-2512111215,414,ATL,DFW,2025-12-11 11:00:00,2025-12-11 12:15:00,True
18467-2512110615--32385-1-10910-2512111115,2662,YYZ,ATL,2025-12-11 06:15:00,2025-12-11 08:35:00,True
18467-2512111330--32385-1-10910-2512111749,2710,YYZ,ATL,2025-12-11 13:30:00,2025-12-11 15:45:00,True
18467-2512110745--32385-1-10968-2512111215,2988,YYZ,ATL,2025-12-11 07:45:00,2025-12-11 10:00:00,True
18467-2512110745--32385-1-10968-2512111215,414,ATL,DFW,2025-12-11 11:00:00,2025-12-11 12:15:00,True
18467-2512110615--32385-1-10910-2512111115,2662,YYZ,ATL,2025-12-11 06:15:00,2025-12-11 08:35:00,True
18467-2512111800--32385-1-10910-2512112338,2714,YYZ,ATL,2025-12-11 18:00:00,2025-12-11 20:21:00,True
18467-2512111635--32573-0-10968-2512111915,1111,YYZ,DFW,2025-12-11 16:35:00,2025-12-11 19:15:00,True
18467-2512111400--32695-0-10968-2512111642,1031,YYZ,DFW,2025-12-11 14:00:00,2025-12-11 16:42:00,True
18467-2512111940--32695-0-10968-2512112222,1033,YYZ,DFW,2025-12-11 19:40:00,2025-12-11 22:22:00,True
18467-2512111415--32573-0-10968-2512111705,3993,YYZ,DFW,2025-12-11 14:15:00,2025-12-11 17:05:00,True
18467-2512110759--32573-0-10968-2512111054,1169,YYZ,DFW,2025-12-11 07:59:00,2025-12-11 10:54:00,True
18467-2512110900--32695-1-10968-2512111311,5143,YYZ,ORD,2025-12-11 09:00:00,2025-12-11 09:55:00,True
18467-2512110900--32695-1-10968-2512111311,3658,ORD,DFW,2025-12-11 10:45:00,2025-12-11 13:11:00,True
18467-2512111400--32695-1-10968-2512111826,507,YYZ,ORD,2025-12-11 14:00:00,2025-12-11 14:51:00,True
18467-2512111400--32695-1-10968-2512111826,4235,ORD,DFW,2025-12-11 15:52:00,2025-12-11 18:26:00,True
18467-2512111000--32695-1-10968-2512111554,8903,YYZ,ORD,2025-12-11 10:00:00,2025-12-11 10:58:00,True
18467-2512111000--32695-1-10968-2512111554,4854,ORD,DFW,2025-12-11 13:20:00,2025-12-11 15:54:00,True
18467-2512111200--32695-1-10968-2512111826,505,YYZ,ORD,2025-12-11 12:00:00,2025-12-11 12:51:00,True
18467-2512111200--32695-1-10968-2512111826,4235,ORD,DFW,2025-12-11 15:52:00,2025-12-11 18:26:00,True
18390-2512111525--32695-1-10968-2512112224,7968,YTZ,YUL,2025-12-11 15:25:00,2025-12-11 16:40:00,True
18390-2512111525--32695-1-10968-2512112224,8813,YUL,DFW,2025-12-11 18:50:00,2025-12-11 22:24:00,True
18467-2512111400--31722-0-10968-2512111642,8078,YYZ,DFW,2025-12-11 14:00:00,2025-12-11 16:42:00,True
18467-2512111940--31722-0-10968-2512112222,8130,YYZ,DFW,2025-12-11 19:40:00,2025-12-11 22:22:00,True
18467-2512111137--32573-1-10968-2512111554,3604,YYZ,ORD,2025-12-11 11:37:00,2025-12-11 12:37:00,True
18467-2512111137--32573-1-10968-2512111554,1893,ORD,DFW,2025-12-11 13:15:00,2025-12-11 15:54:00,True
18467-2512110615--32573-1-10968-2512111043,3524,YYZ,ORD,2025-12-11 06:15:00,2025-12-11 07:30:00,True
18467-2512110615--32573-1-10968-2512111043,3102,ORD,DFW,2025-12-11 08:05:00,2025-12-11 10:43:00,True
18467-2512111305--32573-1-10968-2512112125,3606,YYZ,ORD,2025-12-11 13:05:00,2025-12-11 14:05:00,True
18467-2512111305--32573-1-10968-2512112125,2868,ORD,DFW,2025-12-11 18:35:00,2025-12-11 21:25:00,True
18467-2512121635--32573-0-10968-2512121915,1111,YYZ,DFW,2025-12-12 16:35:00,2025-12-12 19:15:00,True
18467-2512121415--32573-0-10968-2512121705,3993,YYZ,DFW,2025-12-12 14:15:00,2025-12-12 17:05:00,True
18467-2512120759--32573-0-10968-2512121054,1169,YYZ,DFW,2025-12-12 07:59:00,2025-12-12 10:54:00,True
18467-2512121137--32573-1-10968-2512121554,3604,YYZ,ORD,2025-12-12 11:37:00,2025-12-12 12:37:00,True
18467-2512121137--32573-1-10968-2512121554,1893,ORD,DFW,2025-12-12 13:15:00,2025-12-12 15:54:00,True
18467-2512120615--32385-1-10910-2512121115,2662,YYZ,ATL,2025-12-12 06:15:00,2025-12-12 08:35:00,True
18467-2512120615--32385-1-10968-2512121215,2662,YYZ,ATL,2025-12-12 06:15:00,2025-12-12 08:35:00,True
18467-2512120615--32385-1-10968-2512121215,414,ATL,DFW,2025-12-12 11:00:00,2025-12-12 12:15:00,True
18467-2512121800--32385-1-10968-2512130001,2714,YYZ,ATL,2025-12-12 18:00:00,2025-12-12 20:21:00,True
18467-2512121800--32385-1-10968-2512130001,818,ATL,DFW,2025-12-12 22:45:00,2025-12-13 00:01:00,True
18467-2512121330--32385-1-10910-2512121749,2710,YYZ,ATL,2025-12-12 13:30:00,2025-12-12 15:45:00,True
18467-2512120745--32385-1-10968-2512121215,2988,YYZ,ATL,2025-12-12 07:45:00,2025-12-12 10:00:00,True
18467-2512120745--32385-1-10968-2512121215,414,ATL,DFW,2025-12-12 11:00:00,2025-12-12 12:15:00,True
18467-2512120615--32385-1-10910-2512121115,2662,YYZ,ATL,2025-12-12 06:15:00,2025-12-12 08:35:00,True
18467-2512121330--32385-1-10968-2512121833,2710,YYZ,ATL,2025-12-12 13:30:00,2025-12-12 15:45:00,True
18467-2512121330--32385-1-10968-2512121833,436,ATL,DFW,2025-12-12 17:15:00,2025-12-12 18:33:00,True
18467-2512121800--32385-1-10968-2512130001,2714,YYZ,ATL,2025-12-12 18:00:00,2025-12-12 20:21:00,True
18467-2512121800--32385-1-10968-2512130001,818,ATL,DFW,2025-12-12 22:45:00,2025-12-13 00:01:00,True
18467-2512121635--32573-0-10968-2512121915,1111,YYZ,DFW,2025-12-12 16:35:00,2025-12-12 19:15:00,True
18467-2512121400--32695-0-10968-2512121642,1031,YYZ,DFW,2025-12-12 14:00:00,2025-12-12 16:42:00,True
18467-2512121940--32695-0-10968-2512122222,1033,YYZ,DFW,2025-12-12 19:40:00,2025-12-12 22:22:00,True
18467-2512121415--32573-0-10968-2512121705,3993,YYZ,DFW,2025-12-12 14:15:00,2025-12-12 17:05:00,True
18467-2512120759--32573-0-10968-2512121054,1169,YYZ,DFW,2025-12-12 07:59:00,2025-12-12 10:54:00,True
18467-2512121400--32695-1-10968-2512121826,507,YYZ,ORD,2025-12-12 14:00:00,2025-12-12 14:51:00,True
18467-2512121400--32695-1-10968-2512121826,4235,ORD,DFW,2025-12-12 15:52:00,2025-12-12 18:26:00,True
18467-2512120700--32695-1-10968-2512121132,5141,YYZ,ORD,2025-12-12 07:00:00,2025-12-12 07:55:00,True
18467-2512120700--32695-1-10968-2512121132,5186,ORD,DFW,2025-12-12 09:00:00,2025-12-12 11:32:00,True
18467-2512121100--32695-1-10968-2512121554,4408,YYZ,ORD,2025-12-12 11:00:00,2025-12-12 11:59:00,True
18467-2512121100--32695-1-10968-2512121554,4854,ORD,DFW,2025-12-12 13:20:00,2025-12-12 15:54:00,True
18467-2512120800--32695-1-10968-2512121311,501,YYZ,ORD,2025-12-12 08:00:00,2025-12-12 08:57:00,True
18467-2512120800--32695-1-10968-2512121311,3658,ORD,DFW,2025-12-12 10:45:00,2025-12-12 13:11:00,True
18467-2512121000--32695-1-10968-2512121554,8903,YYZ,ORD,2025-12-12 10:00:00,2025-12-12 10:58:00,True
18467-2512121000--32695-1-10968-2512121554,4854,ORD,DFW,2025-12-12 13:20:00,2025-12-12 15:54:00,True
18467-2512121400--31722-0-10968-2512121642,8078,YYZ,DFW,2025-12-12 14:00:00,2025-12-12 16:42:00,True
18467-2512121940--31722-0-10968-2512122222,8130,YYZ,DFW,2025-12-12 19:40:00,2025-12-12 22:22:00,True
18467-2512121137--32573-1-10968-2512121554,3604,YYZ,ORD,2025-12-12 11:37:00,2025-12-12 12:37:00,True
18467-2512121137--32573-1-10968-2512121554,1893,ORD,DFW,2025-12-12 13:15:00,2025-12-12 15:54:00,True
18467-2512120615--32573-1-10968-2512121043,3524,YYZ,ORD,2025-12-12 06:15:00,2025-12-12 07:30:00,True
18467-2512120615--32573-1-10968-2512121043,3102,ORD,DFW,2025-12-12 08:05:00,2025-12-12 10:43:00,True
18467-2512120615--32385-1-10910-2512121115,2662,YYZ,ATL,2025-12-12 06:15:00,2025-12-12 08:35:00,True
18467-2512121820--32573-1-10968-2512122344,3610,YYZ,ORD,2025-12-12 18:20:00,2025-12-12 19:20:00,True
18467-2512121820--32573-1-10968-2512122344,3297,ORD,DFW,2025-12-12 21:04:00,2025-12-12 23:44:00,True
18467-2512121137--32573-1-10968-2512121919,3604,YYZ,ORD,2025-12-12 11:37:00,2025-12-12 12:37:00,True
18467-2512121137--32573-1-10968-2512121919,2862,ORD,DFW,2025-12-12 16:45:00,2025-12-12 19:19:00,True
18467-2512131635--32573-0-10968-2512131915,1111,YYZ,DFW,2025-12-13 16:35:00,2025-12-13 19:15:00,True
18467-2512131415--32573-0-10968-2512131705,3993,YYZ,DFW,2025-12-13 14:15:00,2025-12-13 17:05:00,True
18467-2512130759--32573-0-10968-2512131054,1169,YYZ,DFW,2025-12-13 07:59:00,2025-12-13 10:54:00,True
18467-2512131137--32573-1-10968-2512131554,3604,YYZ,ORD,2025-12-13 11:37:00,2025-12-13 12:37:00,True
