itinerary_id,price,flight_number,departure_time,arrival_time,number_of_stops,marketing_airline,operating_airline,is_self_transfer,Score,depart_date,depart_time,arrival_date,arrival_time_only,duration_in_hrs,origin_airport,destination_airport,flight_id,cabin_class_id
18467-2508221855--32385-1-10968-2508230001,C$608,818,2025-08-22 22:45,2025-08-23 0:01,1,Delta,Delta,False,0.55867,2025-08-22,22:45:00,2025-08-23,0:01:00,2.27,ATL,DFW,FL818,cc2
18467-2508221320--32385-1-10968-2508221833,C$608,2710,2025-08-22 13:20,2025-08-22 15:37,1,Delta,Delta,False,0.555105,2025-08-22,13:20:00,2025-08-22,15:37:00,2.28,YYZ,ATL,FL2710,cc2
18467-2508221320--32385-1-10968-2508221833,C$608,436,2025-08-22 17:15,2025-08-22 18:33,1,Delta,Endeavor Air,False,0.555105,2025-08-22,17:15:00,2025-08-22,18:33:00,2.3,ATL,DFW,FL436,cc2
18467-2508220839--32573-0-10968-2508221054,C$560,1169,2025-08-22 8:39,2025-08-22 10:54,0,Delta,Delta,False,0.794303,2025-08-22,8:39:00,2025-08-22,10:54:00,3.25,YYZ,DFW,FL1169,cc3
18467-2508221445--32573-0-10968-2508221705,C$560,1993,2025-08-22 14:45,2025-08-22 17:05,0,Delta,Endeavor Air,False,0.999,2025-08-22,14:45:00,2025-08-22,17:05:00,3.33,YYZ,DFW,FL1993,cc3
18467-2508221845--32573-0-10968-2508222105,C$560,1111,2025-08-22 18:45,2025-08-22 21:05,0,Delta,Delta,False,0.649975,2025-08-22,18:45:00,2025-08-22,21:05:00,3.33,YYZ,DFW,FL1111,cc3
18467-2508220820--32695-0-10968-2508221042,C$598,1031,2025-08-22 8:20,2025-08-22 10:42,0,Delta,Endeavor Air,False,0.446842,2025-08-22,8:20:00,2025-08-22,10:42:00,3.37,YYZ,DFW,FL1031,cc3
18467-2508221640--32695-0-10968-2508221902,C$598,1029,2025-08-22 16:40,2025-08-22 19:02,0,Delta,Delta,False,0.443904,2025-08-22,16:40:00,2025-08-22,19:02:00,3.37,YYZ,DFW,FL1029,cc3
18467-2508222000--32695-0-10968-2508222222,C$598,1033,2025-08-22 20:00,2025-08-22 22:22,0,Air Canada,Air Canada,False,0.425508,2025-08-22,20:00:00,2025-08-22,22:22:00,3.37,YYZ,DFW,FL1033,cc3
18467-2508220700--32695-1-10968-2508221150,C$867,5141,2025-08-22 7:00,2025-08-22 7:55,1,Air Canada,Air Canada,False,0.326195,2025-08-22,7:00:00,2025-08-22,7:55:00,1.92,YYZ,ORD,FL5141,cc3
18467-2508220700--32695-1-10968-2508221150,C$867,5186,2025-08-22 9:18,2025-08-22 11:50,1,American Airlines,American Airlines,False,0.326195,2025-08-22,9:18:00,2025-08-22,11:50:00,2.53,ORD,DFW,FL5186,cc3
18467-2508220815--32695-1-10968-2508221311,C$867,503,2025-08-22 8:15,2025-08-22 9:09,1,American Airlines,American Airlines,False,0.325917,2025-08-22,8:15:00,2025-08-22,9:09:00,1.9,YYZ,ORD,FL503,cc3
18467-2508220815--32695-1-10968-2508221311,C$867,3132,2025-08-22 10:45,2025-08-22 13:11,1,American Airlines,American Airlines,False,0.325917,2025-08-22,10:45:00,2025-08-22,13:11:00,2.43,ORD,DFW,FL3132,cc3
18467-2508221000--32695-1-10968-2508221519,C$699,8903,2025-08-22 10:00,2025-08-22 10:53,1,Air Canada,United,False,0.374574,2025-08-22,10:00:00,2025-08-22,10:53:00,1.88,YYZ,ORD,FL8903,cc3
18467-2508221000--32695-1-10968-2508221519,C$699,4854,2025-08-22 12:45,2025-08-22 15:19,1,Air Canada,United,False,0.374574,2025-08-22,12:45:00,2025-08-22,15:19:00,2.57,ORD,DFW,FL4854,cc3
18467-2508220900--32695-1-10968-2508221519,C$620,5143,2025-08-22 9:00,2025-08-22 9:55,1,Air Canada,United,False,0.407658,2025-08-22,9:00:00,2025-08-22,9:55:00,1.92,YYZ,ORD,FL5143,cc3
18467-2508220900--32695-1-10968-2508221519,C$620,4854,2025-08-22 12:45,2025-08-22 15:19,1,Air Canada,United,False,0.407658,2025-08-22,12:45:00,2025-08-22,15:19:00,2.57,ORD,DFW,FL4854,cc3
18467-2508221640--31722-0-10968-2508221902,C$599,8156,2025-08-22 16:40,2025-08-22 19:02,0,Air Canada,Jazz Aviation,False,0.999,2025-08-22,16:40:00,2025-08-22,19:02:00,3.37,YYZ,DFW,FL8156,cc4
18467-2508220820--31722-0-10968-2508221042,C$599,8169,2025-08-22 8:20,2025-08-22 10:42,0,Air Canada,United,False,0.834505,2025-08-22,8:20:00,2025-08-22,10:42:00,3.37,YYZ,DFW,FL8169,cc4
18467-2508222000--31722-0-10968-2508222222,C$599,8130,2025-08-22 20:00,2025-08-22 22:22,0,Air Canada,Jazz Aviation,False,0.642681,2025-08-22,20:00:00,2025-08-22,22:22:00,3.37,YYZ,DFW,FL8130,cc4
18467-2508221100--31722-1-10968-2508221519,C$620,3499,2025-08-22 11:00,2025-08-22 11:59,1,Air Canada,United,False,0.452251,2025-08-22,11:00:00,2025-08-22,11:59:00,1.98,YYZ,ORD,FL3499,cc4
18467-2508221100--31722-1-10968-2508221519,C$620,2290,2025-08-22 12:45,2025-08-22 15:19,1,Air Canada,Air Canada,False,0.452251,2025-08-22,12:45:00,2025-08-22,15:19:00,2.57,ORD,DFW,FL2290,cc4
18467-2508230839--32573-0-10968-2508231054,C$431,1169,2025-08-23 8:39,2025-08-23 10:54,0,Air Canada,Air Canada,False,0.785431,2025-08-23,8:39:00,2025-08-23,10:54:00,3.25,YYZ,DFW,FL1169,cc1
18467-2508231445--32573-0-10968-2508231705,C$431,1993,2025-08-23 14:45,2025-08-23 17:05,0,United,Air Canada,False,0.999,2025-08-23,14:45:00,2025-08-23,17:05:00,3.33,YYZ,DFW,FL1993,cc1
18467-2508231845--32573-0-10968-2508232105,C$431,1111,2025-08-23 18:45,2025-08-23 21:05,0,United,Air Canada,False,0.601014,2025-08-23,18:45:00,2025-08-23,21:05:00,3.33,YYZ,DFW,FL1111,cc1
18467-2508231320--32385-1-10968-2508231833,C$440,2710,2025-08-23 13:20,2025-08-23 15:37,1,Delta,Delta,False,0.397914,2025-08-23,13:20:00,2025-08-23,15:37:00,2.28,YYZ,ATL,FL2710,cc1
18467-2508231320--32385-1-10968-2508231833,C$440,436,2025-08-23 17:15,2025-08-23 18:33,1,Delta,Delta,False,0.397914,2025-08-23,17:15:00,2025-08-23,18:33:00,2.3,ATL,DFW,FL436,cc1
18467-2508231130--32385-1-10968-2508231647,C$440,2835,2025-08-23 11:30,2025-08-23 13:44,1,American Airlines,Envoy Air,False,0.414767,2025-08-23,11:30:00,2025-08-23,13:44:00,2.23,YYZ,ATL,FL2835,cc1
18467-2508231130--32385-1-10968-2508231647,C$440,374,2025-08-23 15:30,2025-08-23 16:47,1,American Airlines,American Airlines,False,0.414767,2025-08-23,15:30:00,2025-08-23,16:47:00,2.28,ATL,DFW,FL374,cc1
18467-2508230600--32385-1-10968-2508231015,C$608,2662,2025-08-23 6:00,2025-08-23 8:20,1,Delta,Delta,False,0.716126,2025-08-23,6:00:00,2025-08-23,8:20:00,2.33,YYZ,ATL,FL2662,cc2
18467-2508230600--32385-1-10968-2508231015,C$608,961,2025-08-23 9:00,2025-08-23 10:15,1,Delta,Delta,False,0.716126,2025-08-23,9:00:00,2025-08-23,10:15:00,2.25,ATL,DFW,FL961,cc2
18467-2508231320--32385-1-10910-2508231749,C$608,2710,2025-08-23 13:20,2025-08-23 15:37,1,American Airlines,Piedmont Airlines,False,0.999,2025-08-23,13:20:00,2025-08-23,15:37:00,2.28,YYZ,ATL,FL2710,cc2
18467-2508231855--32385-1-10910-2508232338,C$608,2714,2025-08-23 18:55,2025-08-23 21:16,1,American Airlines,American Airlines,False,0.572941,2025-08-23,18:55:00,2025-08-23,21:16:00,2.35,YYZ,ATL,FL2714,cc2
18467-2508231710--32385-1-10968-2508232211,C$608,1053,2025-08-23 17:10,2025-08-23 19:27,1,American Airlines,Envoy Air,False,0.566192,2025-08-23,17:10:00,2025-08-23,19:27:00,2.28,YYZ,ATL,FL1053,cc2
18467-2508231710--32385-1-10968-2508232211,C$608,31,2025-08-23 20:55,2025-08-23 22:11,1,American Airlines,American Airlines,False,0.566192,2025-08-23,20:55:00,2025-08-23,22:11:00,2.27,ATL,DFW,FL31,cc2
18467-2508231855--32385-1-10968-2508240001,C$608,2714,2025-08-23 18:55,2025-08-23 21:16,1,American Airlines,PSA Airlines AS American Eagle,False,0.556912,2025-08-23,18:55:00,2025-08-23,21:16:00,2.35,YYZ,ATL,FL2714,cc2
18467-2508231855--32385-1-10968-2508240001,C$608,818,2025-08-23 22:45,2025-08-24 0:01,1,American Airlines,American Airlines,False,0.556912,2025-08-23,22:45:00,2025-08-24,0:01:00,2.27,ATL,DFW,FL818,cc2
18467-2508231320--32385-1-10968-2508231833,C$608,2710,2025-08-23 13:20,2025-08-23 15:37,1,Delta,Endeavor Air,False,0.58867,2025-08-23,13:20:00,2025-08-23,15:37:00,2.28,YYZ,ATL,FL2710,cc2
18467-2508231320--32385-1-10968-2508231833,C$608,436,2025-08-23 17:15,2025-08-23 18:33,1,Delta,Delta,False,0.58867,2025-08-23,17:15:00,2025-08-23,18:33:00,2.3,ATL,DFW,FL436,cc2
18467-2508231130--32385-1-10968-2508231647,C$608,2835,2025-08-23 11:30,2025-08-23 13:44,1,American Airlines,PSA Airlines AS American Eagle,False,0.597399,2025-08-23,11:30:00,2025-08-23,13:44:00,2.23,YYZ,ATL,FL2835,cc2
18467-2508231130--32385-1-10968-2508231647,C$608,374,2025-08-23 15:30,2025-08-23 16:47,1,American Airlines,American Airlines,False,0.597399,2025-08-23,15:30:00,2025-08-23,16:47:00,2.28,ATL,DFW,FL374,cc2
18467-2508230600--32385-1-10968-2508231122,C$587,5066,2025-08-23 6:00,2025-08-23 7:53,1,American Airlines,American Airlines,False,0.531566,2025-08-23,6:00:00,2025-08-23,7:53:00,1.88,YYZ,JFK,FL5066,cc2
18467-2508230600--32385-1-10968-2508231122,C$587,356,2025-08-23 8:30,2025-08-23 11:22,1,American Airlines,American Airlines,False,0.531566,2025-08-23,8:30:00,2025-08-23,11:22:00,3.87,JFK,DFW,FL356,cc2
18467-2508230839--32573-0-10968-2508231054,C$560,1169,2025-08-23 8:39,2025-08-23 10:54,0,American Airlines,American Airlines,False,0.797222,2025-08-23,8:39:00,2025-08-23,10:54:00,3.25,YYZ,DFW,FL1169,cc3
18467-2508231445--32573-0-10968-2508231705,C$560,1993,2025-08-23 14:45,2025-08-23 17:05,0,American Airlines,Envoy Air,False,0.999,2025-08-23,14:45:00,2025-08-23,17:05:00,3.33,YYZ,DFW,FL1993,cc3
18467-2508231845--32573-0-10968-2508232105,C$672,1111,2025-08-23 18:45,2025-08-23 21:05,0,American Airlines,American Airlines,False,0.346522,2025-08-23,18:45:00,2025-08-23,21:05:00,3.33,YYZ,DFW,FL1111,cc3
18467-2508231640--32695-0-10968-2508231902,C$598,1029,2025-08-23 16:40,2025-08-23 19:02,0,Delta,Endeavor Air,False,0.59536,2025-08-23,16:40:00,2025-08-23,19:02:00,3.37,YYZ,DFW,FL1029,cc3
18467-2508230820--32695-0-10968-2508231042,C$598,1031,2025-08-23 8:20,2025-08-23 10:42,0,Delta,Delta,False,0.435661,2025-08-23,8:20:00,2025-08-23,10:42:00,3.37,YYZ,DFW,FL1031,cc3
18467-2508232000--32695-0-10968-2508232222,C$598,1033,2025-08-23 20:00,2025-08-23 22:22,0,Delta,Delta,False,0.409887,2025-08-23,20:00:00,2025-08-23,22:22:00,3.37,YYZ,DFW,FL1033,cc3
18467-2508230900--32695-1-10968-2508231311,C$620,5143,2025-08-23 9:00,2025-08-23 9:55,1,Delta,Delta,False,0.389291,2025-08-23,9:00:00,2025-08-23,9:55:00,1.92,YYZ,ORD,FL5143,cc3
18467-2508230900--32695-1-10968-2508231311,C$620,3132,2025-08-23 10:45,2025-08-23 13:11,1,Delta,Delta,False,0.389291,2025-08-23,10:45:00,2025-08-23,13:11:00,2.43,ORD,DFW,FL3132,cc3
18467-2508230700--32695-1-10968-2508231150,C$620,5141,2025-08-23 7:00,2025-08-23 7:55,1,Delta,Delta,False,0.398402,2025-08-23,7:00:00,2025-08-23,7:55:00,1.92,YYZ,ORD,FL5141,cc3
18467-2508230700--32695-1-10968-2508231150,C$620,5186,2025-08-23 9:18,2025-08-23 11:50,1,Delta,Endeavor Air,False,0.398402,2025-08-23,9:18:00,2025-08-23,11:50:00,2.53,ORD,DFW,FL5186,cc3
18467-2508230815--32695-1-10968-2508231311,C$620,503,2025-08-23 8:15,2025-08-23 9:09,1,Delta,Delta,False,0.403439,2025-08-23,8:15:00,2025-08-23,9:09:00,1.9,YYZ,ORD,FL503,cc3
18467-2508230815--32695-1-10968-2508231311,C$620,3132,2025-08-23 10:45,2025-08-23 13:11,1,Delta,Endeavor Air,False,0.403439,2025-08-23,10:45:00,2025-08-23,13:11:00,2.43,ORD,DFW,FL3132,cc3
18467-2508231000--32695-1-10968-2508231519,C$620,8903,2025-08-23 10:00,2025-08-23 10:53,1,Delta,Delta,False,0.407058,2025-08-23,10:00:00,2025-08-23,10:53:00,1.88,YYZ,ORD,FL8903,cc3
18467-2508231000--32695-1-10968-2508231519,C$620,4854,2025-08-23 12:45,2025-08-23 15:19,1,American Airlines,Republic Airline,False,0.407058,2025-08-23,12:45:00,2025-08-23,15:19:00,2.57,ORD,DFW,FL4854,cc3
18467-2508231640--31722-0-10968-2508231902,C$599,8156,2025-08-23 16:40,2025-08-23 19:02,0,American Airlines,American Airlines,False,0.999,2025-08-23,16:40:00,2025-08-23,19:02:00,3.37,YYZ,DFW,FL8156,cc4
18467-2508230820--31722-0-10968-2508231042,C$599,8169,2025-08-23 8:20,2025-08-23 10:42,0,Delta,Delta,False,0.850534,2025-08-23,8:20:00,2025-08-23,10:42:00,3.37,YYZ,DFW,FL8169,cc4
18467-2508232000--31722-0-10968-2508232222,C$599,8130,2025-08-23 20:00,2025-08-23 22:22,0,Delta,Delta,False,0.621793,2025-08-23,20:00:00,2025-08-23,22:22:00,3.37,YYZ,DFW,FL8130,cc4
18467-2508231130--32573-1-10968-2508231549,C$582,3604,2025-08-23 11:30,2025-08-23 12:25,1,Delta,Delta,False,0.537961,2025-08-23,11:30:00,2025-08-23,12:25:00,1.92,YYZ,ORD,FL3604,cc4
18467-2508231130--32573-1-10968-2508231549,C$582,1290,2025-08-23 13:20,2025-08-23 15:49,1,Delta,Delta,False,0.537961,2025-08-23,13:20:00,2025-08-23,15:49:00,2.48,ORD,DFW,FL1290,cc4
18467-2508230630--32573-1-10968-2508231122,C$582,3524,2025-08-23 6:30,2025-08-23 7:25,1,Delta,Delta,False,0.487672,2025-08-23,6:30:00,2025-08-23,7:25:00,1.92,YYZ,ORD,FL3524,cc4
18467-2508230630--32573-1-10968-2508231122,C$582,1555,2025-08-23 8:49,2025-08-23 11:22,1,Delta,Delta,False,0.487672,2025-08-23,8:49:00,2025-08-23,11:22:00,2.55,ORD,DFW,FL1555,cc4
18467-2508231320--32573-1-10968-2508231900,C$582,4770,2025-08-23 13:20,2025-08-23 14:14,1,Delta,Delta,False,0.498819,2025-08-23,13:20:00,2025-08-23,14:14:00,1.9,YYZ,ORD,FL4770,cc4
18467-2508231320--32573-1-10968-2508231900,C$582,2346,2025-08-23 16:33,2025-08-23 19:00,1,Delta,Delta,False,0.498819,2025-08-23,16:33:00,2025-08-23,19:00:00,2.45,ORD,DFW,FL2346,cc4
18467-2508240839--32573-0-10968-2508241054,C$431,1169,2025-08-24 8:39,2025-08-24 10:54,0,Delta,Endeavor Air,False,0.767331,2025-08-24,8:39:00,2025-08-24,10:54:00,3.25,YYZ,DFW,FL1169,cc1
18467-2508241445--32573-0-10968-2508241705,C$431,1993,2025-08-24 14:45,2025-08-24 17:05,0,Delta,Delta,False,0.999,2025-08-24,14:45:00,2025-08-24,17:05:00,3.33,YYZ,DFW,FL1993,cc1
18467-2508241845--32573-0-10968-2508242105,C$431,1111,2025-08-24 18:45,2025-08-24 21:05,0,Delta,Delta,False,0.591452,2025-08-24,18:45:00,2025-08-24,21:05:00,3.33,YYZ,DFW,FL1111,cc1
18467-2508240630--32573-1-10968-2508241122,C$508,3524,2025-08-24 6:30,2025-08-24 7:25,1,Delta,Delta,False,0.328747,2025-08-24,6:30:00,2025-08-24,7:25:00,1.92,YYZ,ORD,FL3524,cc1
18467-2508240630--32573-1-10968-2508241122,C$508,1555,2025-08-24 8:49,2025-08-24 11:22,1,Delta,Delta,False,0.328747,2025-08-24,8:49:00,2025-08-24,11:22:00,2.55,ORD,DFW,FL1555,cc1
18467-2508240600--32385-1-10968-2508241015,C$807,2662,2025-08-24 6:00,2025-08-24 8:20,1,Delta,Delta,False,0.477271,2025-08-24,6:00:00,2025-08-24,8:20:00,2.33,YYZ,ATL,FL2662,cc2
18467-2508240600--32385-1-10968-2508241015,C$807,961,2025-08-24 9:00,2025-08-24 10:15,1,Delta,Delta,False,0.477271,2025-08-24,9:00:00,2025-08-24,10:15:00,2.25,ATL,DFW,FL961,cc2
18467-2508241320--32385-1-10910-2508241749,C$860,2710,2025-08-24 13:20,2025-08-24 15:37,1,Delta,Delta,False,0.524022,2025-08-24,13:20:00,2025-08-24,15:37:00,2.28,YYZ,ATL,FL2710,cc2
18467-2508240745--32385-1-10968-2508241215,C$645,2988,2025-08-24 7:45,2025-08-24 10:00,1,Delta,Endeavor Air,False,0.832002,2025-08-24,7:45:00,2025-08-24,10:00:00,2.25,YYZ,ATL,FL2988,cc2
18467-2508240745--32385-1-10968-2508241215,C$645,414,2025-08-24 11:00,2025-08-24 12:15,1,Delta,Delta,False,0.832002,2025-08-24,11:00:00,2025-08-24,12:15:00,2.25,ATL,DFW,FL414,cc2
18467-2508240745--32385-1-10968-2508241215,C$645,414,2025-08-24 11:00,2025-08-24 12:15,1,Delta,Delta,False,0.832002,2025-08-24,11:00:00,2025-08-24,12:15:00,2.25,YYZ,YUL,FL414,cc2
18467-2508241855--32385-1-10910-2508242338,C$807,2714,2025-08-24 18:55,2025-08-24 21:16,1,Delta,Endeavor Air,False,0.483746,2025-08-24,18:55:00,2025-08-24,21:16:00,2.35,YYZ,ATL,FL2714,cc2
18467-2508240839--32573-0-10968-2508241054,C$560,1169,2025-08-24 8:39,2025-08-24 10:54,0,Delta,Delta,False,0.999,2025-08-24,8:39:00,2025-08-24,10:54:00,3.25,YYZ,DFW,FL1169,cc3
18467-2508241845--32573-0-10968-2508242105,C$672,1111,2025-08-24 18:45,2025-08-24 21:05,0,Air Canada,Air Canada,False,0.565233,2025-08-24,18:45:00,2025-08-24,21:05:00,3.33,YYZ,DFW,FL1111,cc3
18467-2508241445--32573-0-10968-2508241705,C$808,1993,2025-08-24 14:45,2025-08-24 17:05,0,Air Canada,Air Canada,False,0.393148,2025-08-24,14:45:00,2025-08-24,17:05:00,3.33,YYZ,DFW,FL1993,cc3
18467-2508240820--32695-0-10968-2508241042,C$598,1031,2025-08-24 8:20,2025-08-24 10:42,0,American Airlines,American Airlines,False,0.7689,2025-08-24,8:20:00,2025-08-24,10:42:00,3.37,YYZ,DFW,FL1031,cc3
18467-2508241640--32695-0-10968-2508241902,"C$1,088",1029,2025-08-24 16:40,2025-08-24 19:02,0,American Airlines,American Airlines,False,0.358437,2025-08-24,16:40:00,2025-08-24,19:02:00,3.37,YYZ,DFW,FL1029,cc3
18467-2508242000--32695-0-10968-2508242222,C$846,1033,2025-08-24 20:00,2025-08-24 22:22,0,American Airlines,American Airlines,False,0.347876,2025-08-24,20:00:00,2025-08-24,22:22:00,3.37,YYZ,DFW,FL1033,cc3
18467-2508240900--32695-1-10968-2508241311,C$867,5143,2025-08-24 9:00,2025-08-24 9:55,1,Air Canada,United,False,0.328986,2025-08-24,9:00:00,2025-08-24,9:55:00,1.92,YYZ,ORD,FL5143,cc3
18467-2508240900--32695-1-10968-2508241311,C$867,3132,2025-08-24 10:45,2025-08-24 13:11,1,Air Canada,United,False,0.328986,2025-08-24,10:45:00,2025-08-24,13:11:00,2.43,ORD,DFW,FL3132,cc3
18467-2508240700--32695-1-10968-2508241150,C$867,5141,2025-08-24 7:00,2025-08-24 7:55,1,Air Canada,Air Canada,False,0.319167,2025-08-24,7:00:00,2025-08-24,7:55:00,1.92,YYZ,ORD,FL5141,cc3
18467-2508240700--32695-1-10968-2508241150,C$867,5186,2025-08-24 9:18,2025-08-24 11:50,1,Air Canada,United,False,0.319167,2025-08-24,9:18:00,2025-08-24,11:50:00,2.53,ORD,DFW,FL5186,cc3
18467-2508240815--32695-1-10968-2508241311,"C$1,109",503,2025-08-24 8:15,2025-08-24 9:09,1,Air Canada,Jazz Aviation,False,0.2646,2025-08-24,8:15:00,2025-08-24,9:09:00,1.9,YYZ,ORD,FL503,cc3
18467-2508240815--32695-1-10968-2508241311,"C$1,109",3132,2025-08-24 10:45,2025-08-24 13:11,1,Air Canada,United,False,0.2646,2025-08-24,10:45:00,2025-08-24,13:11:00,2.43,ORD,DFW,FL3132,cc3
18467-2508241000--32695-1-10968-2508241519,"C$1,109",8903,2025-08-24 10:00,2025-08-24 10:53,1,Air Canada,Jazz Aviation,False,0.261635,2025-08-24,10:00:00,2025-08-24,10:53:00,1.88,YYZ,ORD,FL8903,cc3
18467-2508241000--32695-1-10968-2508241519,"C$1,109",4854,2025-08-24 12:45,2025-08-24 15:19,1,Air Canada,United,False,0.261635,2025-08-24,12:45:00,2025-08-24,15:19:00,2.57,ORD,DFW,FL4854,cc3
18467-2508240820--31722-0-10968-2508241042,C$599,8169,2025-08-24 8:20,2025-08-24 10:42,0,Air Canada,United,False,0.999,2025-08-24,8:20:00,2025-08-24,10:42:00,3.37,YYZ,DFW,FL8169,cc4
18467-2508242000--31722-0-10968-2508242222,C$846,8130,2025-08-24 20:00,2025-08-24 22:22,0,Air Canada,United,False,0.525123,2025-08-24,20:00:00,2025-08-24,22:22:00,3.37,YYZ,DFW,FL8130,cc4
18467-2508241640--31722-0-10968-2508241902,"C$1,056",8156,2025-08-24 16:40,2025-08-24 19:02,0,Delta,Delta,False,0.365657,2025-08-24,16:40:00,2025-08-24,19:02:00,3.37,YYZ,DFW,FL8156,cc4
18467-2508240900--31722-1-10968-2508241311,C$804,1538,2025-08-24 9:00,2025-08-24 9:55,1,Delta,Delta,False,0.333035,2025-08-24,9:00:00,2025-08-24,9:55:00,1.92,YYZ,ORD,FL1538,cc4
18467-2508240900--31722-1-10968-2508241311,C$804,1491,2025-08-24 10:45,2025-08-24 13:11,1,American Airlines,Envoy Air,False,0.333035,2025-08-24,10:45:00,2025-08-24,13:11:00,2.43,ORD,DFW,FL1491,cc4
18467-2508240700--31722-1-10968-2508241150,C$804,490,2025-08-24 7:00,2025-08-24 7:55,1,American Airlines,American Airlines,False,0.298638,2025-08-24,7:00:00,2025-08-24,7:55:00,1.92,YYZ,ORD,FL490,cc4
18467-2508240700--31722-1-10968-2508241150,C$804,1297,2025-08-24 9:18,2025-08-24 11:50,1,American Airlines,Envoy Air,False,0.298638,2025-08-24,9:18:00,2025-08-24,11:50:00,2.53,ORD,DFW,FL1297,cc4
18467-2508250839--32573-0-10968-2508251054,C$610,1169,2025-08-25 8:39,2025-08-25 10:54,0,American Airlines,American Airlines,False,0.679622,2025-08-25,8:39:00,2025-08-25,10:54:00,3.25,YYZ,DFW,FL1169,cc1
18467-2508251845--32573-0-10968-2508252105,C$431,1111,2025-08-25 18:45,2025-08-25 21:05,0,Delta,Delta,False,0.999,2025-08-25,18:45:00,2025-08-25,21:05:00,3.33,YYZ,DFW,FL1111,cc1
18467-2508251445--32573-0-10968-2508251705,C$679,1993,2025-08-25 14:45,2025-08-25 17:05,0,Delta,Delta,False,0.469786,2025-08-25,14:45:00,2025-08-25,17:05:00,3.33,YYZ,DFW,FL1993,cc1
18467-2508250600--32385-1-10968-2508251015,C$477,2662,2025-08-25 6:00,2025-08-25 8:20,1,American Airlines,Envoy Air,False,0.388734,2025-08-25,6:00:00,2025-08-25,8:20:00,2.33,YYZ,ATL,FL2662,cc1
18467-2508250600--32385-1-10968-2508251015,C$477,961,2025-08-25 9:00,2025-08-25 10:15,1,American Airlines,American Airlines,False,0.388734,2025-08-25,9:00:00,2025-08-25,10:15:00,2.25,ATL,DFW,FL961,cc1
18467-2508250630--32573-1-10968-2508251122,C$480,3524,2025-08-25 6:30,2025-08-25 7:25,1,Delta,Endeavor Air,False,0.37468,2025-08-25,6:30:00,2025-08-25,7:25:00,1.92,YYZ,ORD,FL3524,cc1
18467-2508250630--32573-1-10968-2508251122,C$480,1555,2025-08-25 8:49,2025-08-25 11:22,1,Delta,Delta,False,0.37468,2025-08-25,8:49:00,2025-08-25,11:22:00,2.55,ORD,DFW,FL1555,cc1
18467-2508250600--32385-1-10968-2508251015,C$645,2662,2025-08-25 6:00,2025-08-25 8:20,1,American Airlines,PSA Airlines AS American Eagle,False,0.894446,2025-08-25,6:00:00,2025-08-25,8:20:00,2.33,YYZ,ATL,FL2662,cc2
18467-2508250600--32385-1-10968-2508251015,C$645,961,2025-08-25 9:00,2025-08-25 10:15,1,American Airlines,American Airlines,False,0.894446,2025-08-25,9:00:00,2025-08-25,10:15:00,2.25,ATL,DFW,FL961,cc2
18467-2508251320--32385-1-10910-2508251749,C$807,2710,2025-08-25 13:20,2025-08-25 15:37,1,American Airlines,Envoy Air,False,0.620355,2025-08-25,13:20:00,2025-08-25,15:37:00,2.28,YYZ,ATL,FL2710,cc2
18467-2508250745--32385-1-10968-2508251215,C$744,2988,2025-08-25 7:45,2025-08-25 10:00,1,American Airlines,American Airlines,False,0.590043,2025-08-25,7:45:00,2025-08-25,10:00:00,2.25,YYZ,ATL,FL2988,cc2
18467-2508250745--32385-1-10968-2508251215,C$744,414,2025-08-25 11:00,2025-08-25 12:15,1,Delta,Endeavor Air,False,0.590043,2025-08-25,11:00:00,2025-08-25,12:15:00,2.25,ATL,DFW,FL414,cc2
18467-2508250745--32385-1-10968-2508251215,C$744,414,2025-08-25 11:00,2025-08-25 12:15,1,Delta,Endeavor Air,False,0.590043,2025-08-25,11:00:00,2025-08-25,12:15:00,2.25,YYZ,YUL,FL414,cc2
18467-2508251855--32385-1-10910-2508252338,C$608,2714,2025-08-25 18:55,2025-08-25 21:16,1,Delta,Delta,False,0.999,2025-08-25,18:55:00,2025-08-25,21:16:00,2.35,YYZ,ATL,FL2714,cc2
18467-2508251710--32385-1-10968-2508252211,C$645,1053,2025-08-25 17:10,2025-08-25 19:27,1,American Airlines,Piedmont Airlines,False,0.565541,2025-08-25,17:10:00,2025-08-25,19:27:00,2.28,YYZ,ATL,FL1053,cc2
18467-2508251710--32385-1-10968-2508252211,C$645,31,2025-08-25 20:55,2025-08-25 22:11,1,American Airlines,American Airlines,False,0.565541,2025-08-25,20:55:00,2025-08-25,22:11:00,2.27,ATL,DFW,FL31,cc2
18467-2508251855--32385-1-10968-2508260001,C$608,2714,2025-08-25 18:55,2025-08-25 21:16,1,United,Air Canada,False,0.743891,2025-08-25,18:55:00,2025-08-25,21:16:00,2.35,YYZ,ATL,FL2714,cc2
18467-2508251855--32385-1-10968-2508260001,C$608,818,2025-08-25 22:45,2025-08-26 0:01,1,United,Air Canada,False,0.743891,2025-08-25,22:45:00,2025-08-26,0:01:00,2.27,ATL,DFW,FL818,cc2
18467-2508250839--32573-0-10968-2508251054,C$739,1169,2025-08-25 8:39,2025-08-25 10:54,0,American Airlines,American Airlines,False,0.705117,2025-08-25,8:39:00,2025-08-25,10:54:00,3.25,YYZ,DFW,FL1169,cc3
