Name,IATA Code,ICAO Code,Country,City,City Code,Latitude,Longitude,Timezone,Departures
"TAGUAC,GUAM",,PGAC,US,,,13.481667,144.793333,Pacific/Guam,
Tahlequah Municipal Airport,,KTQH,US,Tahlequah,MKO,35.92615,-95.00278,America/Chicago,
Tahneta Pass Airport,HNE,,US,,,61.90139,-147.30417,America/Anchorage,
Takotna Airport,TCT,PPCT,US,Takotna,TCT,62.99306,-156.06596,America/Anchorage,
Taku Lodge Seaplane Base,TKL,,US,Taku Lodge,,58.49197,-133.94175,America/Juneau,
Talkeetna Airport,TKA,PATK,US,Talkeetna,,62.32167,-150.09389,America/Anchorage,
"Talkeetna, Talkeetna Airport",,KTKA,US,,,62.32,-150.095,America/Anchorage,
Talladega Municipal Airport,ASN,KASN,US,Talladega,ASN,33.5714,-86.05235,America/Chicago,
Tallahassee Regional Airport,TLH,KTLH,US,Tallahassee,TLH,30.39653,-84.35033,America/New_York,3359.0
Tamgas Harbor Seaplane Base,,,US,,,55.06734,-131.55555,America/Metlakatla,
Tampa Bay Executive Airport,,KRRF,US,Clearwater,CLW,28.18807,-82.62538,America/New_York,
Tampa International Airport,TPA,KTPA,US,Tampa,TPA,27.97558,-82.53287,America/New_York,25348.0
Tampa North Aero Park,KYO,,US,Tampa,LAL,28.21833,-82.37185,America/New_York,
"Tampa, Peter O Knight Airport",TPF,KTPF,US,Tampa,TPA,27.91556,-82.44917,America/New_York,
"Tampa, Vandenberg Airport",,KVDF,US,Lakeland,LAL,28.01389,-82.34528,America/New_York,
Tanacross Airport,TSG,,US,Tanacross,,63.37151,-143.33897,America/Anchorage,
Tangier Island Airport,,KTGI,US,Tangier,,37.82883,-75.99622,America/New_York,
Tanner-Hiller Airport,,,US,Worcester,ORH,42.35556,-72.12937,America/New_York,
Taos Regional Airport,TSM,KSKX,US,Taos,,36.45808,-105.67223,America/Denver,
Tapley Airport,,,US,Greenville,GLH,33.60108,-90.77766,America/Chicago,
Tappahannock-Essex County Airport,,KXSA,US,Tappahannock,,37.86096,-76.89909,America/New_York,
Tarboro Edgecombe Airport,,KETC,US,Tarboro,,35.9370994568,-77.5466003418,America/New_York,
Tatalina LRRS Airport,TLJ,PATL,US,Takotna,TLJ,62.89417,-155.97639,America/Anchorage,
Tatitlek Airport,TEK,PAKA,US,Tatitlek,TEK,60.87183,-146.68809,America/Anchorage,
Taunton Municipal Airport,,KTAN,US,Taunton,PVD,41.87455,-71.01615,America/New_York,
Taylor County Airport,,KAAS,US,Campbellsville,,37.35828,-85.30942,America/New_York,
Taylor County Airport,MDF,KMDZ,US,Medford,,45.09941,-90.3057,America/Chicago,
Taylor Airport,TYZ,KTYL,US,Taylor,,34.45635,-110.11107,America/Phoenix,
Taylor Airport,TWE,,US,Taylor,,65.67396,-164.79994,America/Nome,
Taylorville Municipal Airport,,KTAZ,US,Taylorville,,39.53282,-89.32562,America/Chicago,
Tazewell County Airport,,KJFZ,US,Cedar Bluff,,37.06213,-81.79855,America/New_York,
Tehachapi Municipal Airport,TSP,KTSP,US,Tehachapi,,35.13497,-118.43925,America/Los_Angeles,
Tekamah Municipal Airport,TQE,KTQE,US,Tekamah,,41.76332,-96.17807,America/Chicago,
Telfair-Wheeler Airport,MQW,KMQW,US,Mc Rae,,32.09349,-82.88252,America/New_York,
Telida Airport,TLF,,US,Telida,,63.38047,-153.28031,America/Anchorage,
Teller Airport,TLA,PATE,US,Teller,TLA,65.24082,-166.33048,America/Nome,
Telluride Regional Airport,TEX,KTEX,US,Telluride,TEX,37.9536,-107.90895,America/Denver,
"Temple, Draughon-Miller Central Texas Regional Airport",TPL,KTPL,US,Temple,ILE,31.1525,-97.40778,America/Chicago,
Tenakee Seaplane Base,TKE,,US,Tenakee Springs,TKE,57.77873,-135.21888,America/Juneau,
Terminal Annex Heliport,JLX,,US,Los Angeles,LAX,34.05469,-118.23616,America/Los_Angeles,
"Terre Haute, Terre Haute International Airport - Hulman Field",HUF,KHUF,US,Terre Haute,HUF,39.45146,-87.30756,America/Indiana/Indianapolis,
Terrell Municipal Airport,TRL,KTRL,US,Terrell,TRL,32.7147,-96.26896,America/Chicago,
Terry County Airport,,KBFE,US,Brownfield,,33.18054,-102.19182,America/Chicago,
Teterboro Airport,TEB,KTEB,US,Teterboro,TEB,40.8501,-74.06042,America/New_York,
Tetlin Airport,TEH,,US,Tetlin,,63.13662,-142.52415,America/Anchorage,
Texarkana Regional Airport,TXK,KTXK,US,Texarkana,TXK,33.45346,-93.99102,America/Chicago,561.0
Texas Gulf Coast Regional Airport,LJN,KLBX,US,Angleton,,29.11028,-95.45993,America/Chicago,
The Dalles Municipal Airport,DLS,KDLS,US,Dallesport / The Dalles,,45.61818,-121.17257,America/Los_Angeles,
The Eastern Iowa Airport,CID,KCID,US,Cedar Rapids,CID,41.88445,-91.71073,America/Chicago,3394.0
The Francis S Gabreski Airport,FOK,KFOK,US,Westhampton Beach,FOK,40.84371,-72.63121,America/New_York,
The O'Neill Municipal Airport,ONL,KONL,US,O'Neill,ONL,42.46945,-98.68759,America/Chicago,
"Thedford, Thomas County Airport",,KTIF,US,Thedford,,41.96194,-100.56889,America/Chicago,
Theodore Francis Green State Airport,PVD,KPVD,US,Providence,PVD,41.7261,-71.43524,America/New_York,6317.0
Thermal Airport,TRM,KTRM,US,Palm Springs,TRM,33.6278,-116.16056,America/Los_Angeles,
Thief River Falls Regional Airport,TVF,KTVF,US,Thief River Falls,TVF,48.06615,-96.1798,America/Chicago,
Thomas C Russell Field,ALX,KALX,US,Alexander City,,32.91679,-85.96663,America/Chicago,
Thomas P Stafford Airport,,KOJA,US,Weatherford,,35.54474,-98.66998,America/Chicago,
"Thomaston, Thomaston-Upson County Airport",,KOPN,US,Thomaston,,32.955,-84.26444,America/New_York,
Thomasville Regional Airport,TVI,KTVI,US,Thomasville,TVI,30.89876,-83.87971,America/New_York,
Thompson Falls Airport,THM,KTHM,US,Thompson Falls,,47.57423,-115.2847,America/Denver,
Thompson-Robbins Airport,HEE,KHEE,US,West Helena,,34.57114,-90.67191,America/Chicago,
Thomson-McDuffie County Airport,,KHQU,US,Thomson,AGS,33.52841,-82.51873,America/New_York,
Thorne Bay Seaplane Base,KTB,,US,Thorne Bay,KTB,55.68177,-132.52445,America/Metlakatla,
Three Rivers Municipal Dr. Haines Airport,HAI,KHAI,US,Three Rivers,HAI,41.95704,-85.59031,America/Detroit,
Tikchik Lodge Seaplane Base,KTH,,US,Tikchik,,59.96649,-158.47307,America/Anchorage,
Tillamook Airport,OTK,KTMK,US,Tillamook,,45.4187,-123.81796,America/Los_Angeles,
Tin City LRRS Airport,TNC,PATC,US,Tin City,TNC,65.56306,-167.92139,America/Nome,27.0
Tin Creek Airport,,PAFL,US,Farewell Lake,,62.52886,-153.60974,America/Anchorage,
Tinker Air Force Base,TIK,KTIK,US,Oklahoma City,OKC,35.42555,-97.39682,America/Chicago,
Tioga Municipal Airport,VEX,,US,Tioga,,48.3863,-102.90316,America/Chicago,
Tipton Airport,FME,KFME,US,Fort Meade(Odenton),BWI,39.08702,-76.7593,America/New_York,
"Titusville, NASA Shuttle Landing Facility",,KTTS,US,Titusville,TIX,28.61667,-80.7,America/New_York,
Toccoa Airport,TOC,KTOC,US,Toccoa,,34.59371,-83.29627,America/New_York,
Togiak Airport,TOG,PATG,US,Togiak Village,,59.05278,-160.39667,America/Anchorage,
Tok Junction Airport,TKJ,PFTO,US,Tok,,63.32882,-142.95362,America/Anchorage,
Tokeen Seaplane Base,TKI,,US,Tokeen,,55.9367,-133.32735,America/Metlakatla,
Toksook Bay Airport,OOK,PAOO,US,Toksook Bay,OOK,60.53778,-165.08802,America/Nome,
Toledo Executive Airport,TDZ,KTDZ,US,Toledo,TOL,41.56454,-83.47646,America/New_York,
Toledo Express Airport,TOL,KTOL,US,Toledo,TOL,41.59247,-83.80606,America/New_York,52.0
Toledo Suburban Airport,,KDUH,US,Lambertville,,41.73588,-83.65327,America/Detroit,
Tom B. David Field,,KCZL,US,Calhoun,,34.455399,-84.939201,America/New_York,
Tomahawk Regional Airport,,KTKV,US,Tomahawk,,45.46941,-89.80431,America/Chicago,
Tompkinsville Monroe County Airport,,KTZV,US,Tompkinsville,,36.729,-85.652397,America/Chicago,
Tonopah Airport,TPH,KTPH,US,Tonopah,,38.05993,-117.08647,America/Los_Angeles,
Tonopah Test Range Airport,XSD,KTNX,US,Tonopah,TPH,37.79299,-116.77867,America/Los_Angeles,
Topeka Regional Airport,FOE,KFOE,US,Topeka,TOP,38.94716,-95.67385,America/Chicago,
Torrington Municipal Airport,TOR,KTOR,US,Torrington,,42.06441,-104.153,America/Denver,
Tracy Municipal Airport,,KTCY,US,Tracy,SCK,37.68568,-121.44066,America/Los_Angeles,
Tracy Municipal Airport,,KTKC,US,Tracy,,44.24968,-95.60473,America/Chicago,
Trade Wind Airport,,MA44,US,New Bedford,EWB,41.44074,-70.56833,America/New_York,
Tradewind Airport,TDW,KTDW,US,Amarillo,AMA,35.16957,-101.82835,America/Chicago,
Travis Air Force Base,SUU,KSUU,US,Fairfield,SUU,38.26074,-121.94133,America/Los_Angeles,
Trent Lott International Airport,PGL,KPQL,US,Pascagoula,MOB,30.46332,-88.52714,America/Chicago,
Trenton Mercer Airport,TTN,KTTN,US,Ewing Township,TTN,40.27677,-74.81294,America/New_York,
Trenton Municipal Airport,TRX,KTRX,US,Trenton,,40.07911,-93.59172,America/Chicago,
Trenton-Robbinsville Airport,,,US,Trenton,TTN,40.21392,-74.6015,America/New_York,
Tri-Cities Airport,,KCZG,US,Endicott,BGM,42.07832,-76.09857,America/New_York,
Tri-Cities Airport,PSC,KPSC,US,Pasco,PSC,46.26458,-119.1189,America/Los_Angeles,
Tri-Cities Regional TN/VA Airport,TRI,KTRI,US,Blountville,TRI,36.48069,-82.40709,America/New_York,2043.0
Tri-City Airport,PPF,KPPF,US,Parsons,,37.33181,-95.51127,America/Chicago,
Tri-County Regional Airport,LNR,KLNR,US,Spring Green,LNR,43.21163,-90.18962,America/Chicago,
Tri-State Airport,HTS,KHTS,US,Huntington,HTS,38.36647,-82.55794,America/New_York,
Tri-State Steuben County Airport,ANQ,KANQ,US,Angola,,41.63491,-85.08637,America/Indiana/Indianapolis,
Tri-Township Airport,,KSFY,US,Savanna,CWI,42.0466,-90.11147,America/Chicago,
Tribal Air Airport,,,US,,,31.60064,-109.65979,America/Phoenix,
Trona Airport,TRH,,US,Trona,,35.81253,-117.32776,America/Los_Angeles,
Troy Municipal Airport,TOI,KTOI,US,Troy,,31.86043,-86.01218,America/Chicago,
Truckee Tahoe Airport,TKF,KTRK,US,Truckee,TKF,39.31991,-120.14047,America/Los_Angeles,
Truth or Consequences Municipal Airport,TCS,KTCS,US,Truth or Consequences,,33.23814,-107.26998,America/Denver,
TSTC Waco Airport,CNW,KCNW,US,Waco,ACT,31.63355,-97.06914,America/Chicago,
Tuba City Airport,TBC,,US,Tuba City,,36.08483,-111.37929,America/Denver,
Tucson International Airport,TUS,KTUS,US,Tucson,TUS,32.11619,-110.94176,America/Phoenix,7839.0
Tucumcari Municipal Airport,TCC,KTCC,US,Tucumcari,,35.18256,-103.60302,America/Denver,
Tullahoma Regional Airport,THA,KTHA,US,Tullahoma,SYI,35.37964,-86.24087,America/Chicago,
Tulsa International Airport,TUL,KTUL,US,Tulsa,TUL,36.19839,-95.88811,America/Chicago,6446.0
Tuluksak Airport,TLT,,US,Tuluksak,TLT,61.09676,-160.96842,America/Anchorage,
Tunica Municipal Airport,UTM,KUTA,US,Tunica,OLV,34.68083,-90.34639,America/Chicago,
Tuntutuliak Airport,WTL,,US,Tuntutuliak,WTL,60.33535,-162.66701,America/Nome,
Tununak Airport,TNK,,US,Tununak,TNK,60.5756,-165.27313,America/Nome,
Tupelo Regional Airport,TUP,KTUP,US,Tupelo,TUP,34.26637,-88.7674,America/Chicago,
Tuscaloosa Municipal Airport,TCL,KTCL,US,Tuscaloosa,TCL,33.2204,-87.6114,America/Chicago,
Tweed-New Haven Airport,HVN,KHVN,US,New Haven,HVN,41.26707,-72.88458,America/New_York,
"Twenty-Nine Palms, Marine Corps Air-Ground Combat Center",,KNXP,US,Twentynine Palms,TNP,34.29444,-116.145,America/Los_Angeles,
Twentynine Palms Airport,TNP,KTNP,US,Twentynine Palms,TNP,34.13548,-115.9444,America/Los_Angeles,
Twin County Airport,,KHLX,US,Hillsville,,36.766102,-80.823601,America/New_York,
Twin Falls Airport,TWF,KTWF,US,Twin Falls,TWF,42.48158,-114.48754,America/Boise,187.0
Twin Hills Airport,TWA,,US,Twin Hills,TWA,59.07562,-160.27304,America/Anchorage,
Twitchell Airport,,,US,Lewiston,LEW,44.18931,-70.23439,America/New_York,
Two Harbors Amphibious Terminal,TWH,,US,Two Harbors,,33.4322222222,-118.508611111,America/Los_Angeles,
Tyler Pounds Field,TYR,KTYR,US,Tyler,TYR,32.35404,-95.40245,America/Chicago,559.0
Tyndall Air Force Base,PAM,KPAM,US,Panama City,PFN,30.06957,-85.57542,America/Chicago,
Tyonek Airport,TYE,,US,Tyonek,,61.07197,-151.13587,America/Anchorage,
Ugashik Bay Airport,UGB,,US,Pilot Point,PIP,57.41979,-157.7352,America/Anchorage,
Ugashik Airport,UGS,,US,Ugashik,,57.52406,-157.39098,America/Anchorage,
Ugnu-Kuparuk Airport,UUK,PAKU,US,Kuparuk,,70.33056,-149.5975,America/Anchorage,
Ukiah Municipal Airport,UKI,KUKI,US,Ukiah,UKI,39.12573,-123.20195,America/Los_Angeles,
Ulysses Airport,,KULS,US,Ulysses,,37.6001,-101.37145,America/Chicago,
Umiat Airport,UMT,PAUM,US,Umiat,,69.37083,-152.13556,America/Anchorage,
Unalakleet Airport,UNK,PAUN,US,Unalakleet,UNK,63.8883,-160.79984,America/Anchorage,
Unalaska Airport,DUT,PADU,US,Unalaska,DUT,53.90014,-166.5435,America/Nome,1465.0
Union County Airport,,KMRT,US,Marysville,CMH,40.22566,-83.35119,America/New_York,
Union County Airport - Troy Shelton Field,USC,,US,Union,SPA,34.68531,-81.64163,America/New_York,
United States Air Force Academy Airstrip,AFF,KAFF,US,Colorado Springs,COS,38.96944,-104.81331,America/Denver,
University Airpark,,,US,Lansing,LAN,42.84025,-84.47911,America/Detroit,
University Airport,,KEDU,US,Davis,SAC,38.53172,-121.78802,America/Los_Angeles,
University of Illinois Willard Airport,CMI,KCMI,US,Savoy,CMI,40.03948,-88.27755,America/Chicago,842.0
University of Oklahoma Westheimer Airport,OUN,KOUN,US,Norman,OUN,35.24556,-97.47222,America/Chicago,
University-Oxford Airport,UOX,KUOX,US,Oxford,UOX,34.38307,-89.53956,America/Chicago,
Upolu Airport,UPP,PHUP,US,Hawi,,20.26502,-155.8579,Pacific/Honolulu,
Upper Cumberland Regional Airport,,KSRB,US,Sparta,,36.05621,-85.52795,America/Chicago,
Upshur County Regional Airport,,,US,,,38.99883,-80.27799,America/New_York,
US Coast Guard Station Neah Bay Heliport,,KEBY,US,Neah Bay,,48.3704528,-124.5981194,America/Los_Angeles,
USCG San Diego Heliport,,KLDR,US,San Diego,,32.726538,-117.181206,America/Los_Angeles,
Vagabond Army Heliport,,KFCT,US,Yakima,,46.669421,-120.455984,America/Los_Angeles,
Valdez Airport,VDZ,PAVD,US,Valdez,VDZ,61.13389,-146.24833,America/Anchorage,231.0
Valdosta Regional Airport,VLD,KVLD,US,Valdosta,VLD,30.7839,-83.27144,America/New_York,372.0
Valle Airport,VLE,,US,Grand Canyon,,35.65064,-112.14327,America/Phoenix,
Van Nuys Airport,VNY,KVNY,US,Van Nuys,LAX,34.20973,-118.49064,America/Los_Angeles,
Van Wert County Airport,,KVNW,US,Van Wert,AOH,40.86583,-84.60365,America/New_York,
Vance Brand Airport,,KLMO,US,Longmont,FNL,40.16545,-105.16235,America/Denver,
Vance Air Force Base,END,KEND,US,Enid,WDG,36.33976,-97.91645,America/Chicago,
Vandahl Airport,,,US,Kansas City,MKC,39.34792,-94.85773,America/Chicago,
Vandalia Municipal Airport,VLA,KVLA,US,Vandalia,,38.98798,-89.16585,America/Chicago,
Vandenberg Air Force Base,VBG,KVBG,US,Lompoc,LPC,34.73733,-120.58431,America/Los_Angeles,
Venango Regional Airport,FKL,KFKL,US,Franklin,FKL,41.37784,-79.86033,America/New_York,
Venetie Airport,VEE,PAVE,US,Venetie,VEE,67.00672,-146.38195,America/Anchorage,
Venice Municipal Airport,VNC,KVNC,US,Venice,VNC,27.07439,-82.44112,America/New_York,
Vermilion County Airport,DNV,KDNV,US,Danville,DNV,40.1992,-87.5953,America/Chicago,
Vernal Regional Airport,VEL,KVEL,US,Vernal,VEL,40.43885,-109.51097,America/Denver,
Vero Beach Municipal Airport,VRB,KVRB,US,Vero Beach,VRB,27.65275,-80.42048,America/New_York,
Vicksburg Municipal Airport,VKS,KVKS,US,Vicksburg,VKS,32.23932,-90.92844,America/Chicago,
Vicksburg Tallulah Regional Airport,,KTVR,US,Tallulah,VKS,32.35351,-91.02578,America/Chicago,
Victoria Regional Airport,VCT,KVCT,US,Victoria,VCT,28.85277,-96.9186,America/Chicago,320.0
Vidalia Regional Airport,VDI,KVDI,US,Vidalia,,32.19515,-82.36755,America/New_York,
Vinton Veterans Memorial Airpark,,KVTI,US,Vinton,ALO,42.21749,-92.02142,America/Chicago,
Virgil I Grissom Municipal Airport,BFR,KBFR,US,Bedford,,38.83831,-86.43654,America/Indiana/Indianapolis,
"Virginia Beach, Oceana, Naval Air Station",NTU,KNTU,US,Virginia Beach,NTU,36.8207,-76.03354,America/New_York,
Virginia Highlands Airport,VJI,KVJI,US,Abingdon,VJI,36.68498,-82.03421,America/New_York,
Virginia Tech/Montgomery Executive Airport,BCB,KBCB,US,Blacksburg,BCB,37.20618,-80.40785,America/New_York,
Visalia Municipal Airport,VIS,KVIS,US,Visalia,VIS,36.31856,-119.39373,America/Los_Angeles,
Volk / Camp Douglas,VOK,KVOK,US,Camp Douglas,VOK,43.93896,-90.25343,America/Chicago,
W. H. 'Bud' Barron Airport,DBN,KDBN,US,Dublin,,32.56406,-82.98653,America/New_York,
W K Kellogg Airport,BTL,KBTL,US,Battle Creek,BTL,42.30726,-85.25083,America/Detroit,
Wabash Municipal Airport,,KIWH,US,Wabash,MZZ,40.76446,-85.79724,America/Indiana/Indianapolis,
"Waco, Mc Gregor Executive Airport",,KPWG,US,Waco,ACT,31.48333,-97.31667,America/Chicago,
Waco Regional Airport,ACT,KACT,US,Waco,ACT,31.60879,-97.22538,America/Chicago,840.0
Wadena Municipal Airport,,KADC,US,Wadena,,46.44806,-95.21091,America/Chicago,
Wagner Municipal Airport,,KAGZ,US,Wagner,,43.0656,-98.29358,America/Chicago,
Wahoo Municipal Airport,,KAHQ,US,Wahoo,FET,41.23906,-96.59734,America/Chicago,
Waikoloa Heliport,WKL,,US,Waikoloa Village,,19.92036,-155.86078,Pacific/Honolulu,
Waimea-Kohala Airport,MUE,PHMU,US,Waimea (Kamuela),MUE,20.00111,-155.66806,Pacific/Honolulu,138.0
Wainwright Airport,AIN,PAWI,US,Wainwright,,70.63752,-160.01022,America/Anchorage,
Wainwright Air Station,AIN,PAWT,US,Wainwright,AIN,70.613403,-159.860001,America/Anchorage,
"Wainwright, Wainwright Airport",,KAWI,US,,,70.63861,-160.00667,America/Anchorage,
Wakefield Municipal Airport,,KAKQ,US,Wakefield,PTB,36.9871,-77.00107,America/New_York,
Wakulla County Airport,,,US,,,29.9905,-84.39525,America/New_York,
Waldron Field Naval Outlying Landing Field,,KNWL,US,Corpus Christi,,27.635,-97.312202,America/Chicago,
Waldronaire Airport,WDN,,US,Eastsound,BLI,48.71177,-123.01824,America/Los_Angeles,
Wales Airport,WAA,PAIW,US,Wales,WAA,65.61704,-168.09489,America/Nome,
Walker County Airport-Bevill Field,,KJFX,US,Jasper,,33.90398,-87.3155,America/Chicago,
Walla Walla Regional Airport,ALW,KALW,US,Walla Walla,ALW,46.0943,-118.28802,America/Los_Angeles,276.0
Wallops Flight Facility,WAL,KWAL,US,Wallops Island,WAL,37.94074,-75.46742,America/New_York,
Walnut Ridge Regional Airport,ARG,KARG,US,Walnut Ridge,PGR,36.12535,-90.92456,America/Chicago,
Walter J. Koladza Airport,GBR,KGBR,US,Great Barrington,,42.18369,-73.40713,America/New_York,
Ware Airport,UWA,,US,Ware,ORH,42.28287,-72.21535,America/New_York,
Warm Spring Bay Seaplane Base,BNF,,US,,,57.08847,-134.8332,America/Sitka,
Warren County Memorial Airport,RNC,KRNC,US,Mc Minnville,,35.70343,-85.84002,America/Chicago,
Warren Field Airport,OCW,KOCW,US,Washington,PGV,35.57081,-77.0453,America/New_York,
Warren Air Force Base,FEW,,US,Cheyenne,CYS,41.14927,-104.86216,America/Denver,
Warrenton-Fauquier Airport,,KHWY,US,Midland,MNZ,38.59147,-77.71305,America/New_York,
Warroad International-Swede Carlson Field,RRT,KRRT,US,Warroad,,48.93638,-95.34274,America/Chicago,
Warsaw Municipal Airport,,KASW,US,Warsaw,,41.27755,-85.84666,America/Indiana/Indianapolis,
Warsaw Municipal Airport,,KRAW,US,Warsaw,,38.34751,-93.344,America/Chicago,
Waseca Municipal Airport,,KACQ,US,Waseca,FBL,44.0733,-93.553,America/Chicago,
Washington County Airport,WSG,KAFJ,US,Washington,HLG,40.13618,-80.29201,America/New_York,
Washington Dulles International Airport,IAD,KIAD,US,Washington,WAS,38.94877,-77.4491,America/New_York,53827.0
Washington Executive Airport/Hyde Field,,,US,College Park,CGS,38.74916,-76.93185,America/New_York,
Washington Municipal Airport,,KAWG,US,Washington,,41.27585,-91.67322,America/Chicago,
Washington Regional Airport,,KFYG,US,,,38.5906,-90.99852,America/Chicago,
Washington-Wilkes County Airport,,KIIY,US,Washington,,33.77988,-82.81403,America/New_York,
Wasilla Airport,WWA,PAWS,US,Wasilla,,61.57194,-149.54056,America/Anchorage,
Waskish Municipal Airport,,KVWU,US,Waskish,,48.15142,-94.51589,America/Chicago,
Waterbury-Oxford Airport,OXC,KOXC,US,Oxford,OXC,41.47818,-73.13739,America/New_York,
Waterfall Seaplane Base,KWF,,US,Waterfall,KWF,55.29484,-133.24575,America/Juneau,
Waterloo Municipal Airport,ALO,KALO,US,Waterloo,ALO,42.55665,-92.40019,America/Chicago,374.0
Watertown International Airport,ART,KART,US,Watertown,ART,43.99172,-76.02131,America/New_York,374.0
Watertown Municipal Airport,ATY,KATY,US,Watertown,ATY,44.91385,-97.15452,America/Chicago,103.0
Watertown Municipal Airport,,KRYV,US,Watertown,,43.16972,-88.72316,America/Chicago,
Waterville Robert Lafleur Airport,WVL,KWVL,US,Waterville,WVL,44.53375,-69.67856,America/New_York,
Watonga Regional Airport,,KJWG,US,Watonga,,35.85988,-98.4197,America/Chicago,
Watsonville Municipal Airport,WVI,KWVI,US,Watsonville,WVI,36.93551,-121.79051,America/Los_Angeles,
Wauchula Municipal Airport,,KCHN,US,Wauchula,,27.5146,-81.88161,America/New_York,
Waukegan Regional Airport,UGN,KUGN,US,Chicago/Waukegan,UGN,42.41872,-87.86791,America/Chicago,
Waukesha County Airport,UES,KUES,US,Waukesha,UES,43.04084,-88.23704,America/Chicago,
Waukon Municipal Airport,UKN,,US,Waukon,,43.28048,-91.46953,America/Chicago,
Waupaca Municipal Airport,,KPCZ,US,Waupaca,STE,44.33054,-89.01531,America/Chicago,
Wausau Municipal Airport,AUW,KAUW,US,Wausau,AUW,44.9258,-89.6254,America/Chicago,
Wautoma Municipal Airport,,,US,,,44.04641,-89.30543,America/Chicago,
Waycross-Ware County Airport,AYS,KAYS,US,Waycross,,31.2491,-82.39541,America/New_York,
